id,domain,title,status,evidence,notes,source
G-1267,git-history,c68f118c5 fix(audit-n+16): MCP meta contract hardening + session status normalization,historical,thegent,,git-history
G-1268,git-history,"c6a35df55 feat(ux,sota): Day 5/5 JSON-envelope flipped field + AUDIT-2 envelope parity fix",historical,thegent,,git-history
G-1269,git-history,c73b1ce2b WORKLOG: AUDIT-N+41 ShadowAuditGit source-closure hand-off (SOTA pass-25),historical,thegent,,git-history
G-1270,git-history,c73c871 ci: add .github/workflows/scorecard.yml,historical,phenodag,,git-history
G-1271,git-history,c74508f0 chore(workflows): standardize to ci/audit/deny/scorecard/release,historical,HeliosLab,,git-history
G-1272,git-history,c7a004b docs(cross-repo): v0.12 task 51-52 — PR audit + merge policy,historical,pheno-harness,,git-history
G-1273,git-history,c7a004bb docs(cross-repo): v0.12 task 51-52 — PR audit + merge policy,historical,tgt,,git-history
G-1274,git-history,c7a2474 feat(perf): add criterion benchmarks to all hot-path crates,historical,hwLedger,,git-history
G-1275,git-history,c8160f89b WORKLOG: AUDIT-N+82-87 governance batch closure hand-off (SOTA pass-66..71),historical,thegent,,git-history
G-1276,git-history,c85a609c docs(integrations): v0.12 task 33 — AgilePlus event-mapping reference,historical,tgt,,git-history
G-1277,git-history,c873ae6 chore: add .editorconfig canonical template (#23),historical,hwLedger,,git-history
G-1278,git-history,c89d18ac feat(repo): add missing contributor docs (AGENTS+CLAUDE+scorecard),historical,AgilePlus,,git-history
G-1279,git-history,c89d18ac0 feat(repo): add missing contributor docs (AGENTS+CLAUDE+scorecard),historical,Planify2,,git-history
G-1280,git-history,c921a6fe fix(ci): repair Scorecard permissions,historical,HeliosLab,,git-history
G-1281,git-history,c95f6f905 feat(sandbox): add Phase D audit query indexes with fail-loud validation (#138),historical,phenotype-archive-2026-08-10-working,,git-history
G-1282,git-history,"c974bc737 merge: criterion benchmarks for forge_domain, forge_config, forge_syntax",historical,forgecode,,git-history
G-1283,git-history,c9be3dd docs(audit): update scorecard with 2026-09-02 evidence (#354),historical,substrate,,git-history
G-1284,git-history,c9c1a574 chore(justfile): add canonical recipes (build/test/lint/fmt/audit/deny/grade/ci),historical,PhenoObservability,,git-history
G-1285,git-history,c9c1a5747 chore(justfile): add canonical recipes (build/test/lint/fmt/audit/deny/grade/ci),historical,thegent,,git-history
G-1286,git-history,c9ef23970 fix(eidolon): rebase audit wave2 onto main with typed enums and tests,historical,phenotype-archive-2026-08-10-working,,git-history
G-1287,git-history,ca0529a7 chore(HeliosLab): add OpenSSF Scorecard policy file,historical,HeliosLab,,git-history
G-1288,git-history,ca10384 docs(v43): SSOT.md 71-pillar reference update (closes SSOT gap from v42),historical,argis-extensions,,git-history
G-1289,git-history,ca2c3a5c9 WORKLOG: SOTA audit pass 12 entry (AUDIT-N+26) — pre-check --include-mcp-audit,historical,thegent,,git-history
G-1290,git-history,ca2c9ae fix(tests): add 36 tests for P09-P12/P25-P28/R1 + fix scorecard gaps,historical,pheno-harness,,git-history
G-1291,git-history,ca880e6 build(deps): bump ossf/scorecard-action (#126),historical,nanovms,,git-history
G-1292,git-history,cabf40e27 feat(absorption): emit P6 project-card JSON alongside audit markdown,historical,phenotype-tooling-mergify,,git-history
G-1293,git-history,caf396d0 ci: add .github/workflows/scorecard.yml,historical,SessionLedger,,git-history
G-1294,git-history,cb062b27 feat(governance): SpecKitty rubric — catalog + parser (P2.1+P2.2) (#893),historical,AgilePlus-recovered-20260822,,git-history
G-1295,git-history,cb062b273 feat(governance): SpecKitty rubric — catalog + parser (P2.1+P2.2) (#893),historical,pheno,,git-history
G-1296,git-history,cbba942 Add OpenSSF Scorecard workflow,historical,hwLedger,,git-history
G-1297,git-history,cc10343 docs: add experimental MLX framework port section to README,historical,turboquant_plus,,git-history
G-1298,git-history,cc14911 ci: add .github/workflows/scorecard.yml,historical,ResearchLedger,,git-history
G-1299,git-history,cc3791e2 spec: AgilePlus UI architecture (Rust-Handlebars + frontends + static-gen + local-server) (#814),historical,PhenoObservability,,git-history
G-1300,git-history,cc3791e29 spec: AgilePlus UI architecture (Rust-Handlebars + frontends + static-gen + local-server) (#814),historical,thegent,,git-history
G-1301,git-history,"cc5f8aa chore(audit): verify 55 claims from prior agent log, fix server --plain-http/--dev",historical,hwLedger,,git-history
G-1302,git-history,cc7d987 ci: add .github/workflows/scorecard.yml,historical,PlayCua,,git-history
G-1303,git-history,cc8b103 docs: record AgilePlus semantic failure ledger,historical,.consolidation-work,,git-history
G-1304,git-history,cc8eaba chore: preserve HFScope template recovery delta,historical,hfscope,,git-history
G-1305,git-history,cca0241 fix: make Bun CI installs auditable,historical,ResearchLedger,,git-history
G-1306,git-history,cce35b317 AUDIT-N+39: harden SpeculativeStrategy + SpeculativeConfig + decision helpers (SOTA pass-23),historical,thegent,,git-history
G-1307,git-history,ccf751f5d ci: update .github/workflows/scorecard.yml,historical,pheno,,git-history
G-1308,git-history,cd13f63 chore: add bug + feature issue templates (#18),historical,phenoAI,,git-history
G-1309,git-history,cd506885 docs(governance): SCORECARD post-backlog-sweep Pin 4ee0f9b (Wave18 final lock) (#796),historical,sharecli,,git-history
G-1310,git-history,cd6f8f8 chore(cliff): upgrade to v2 template (⚠️ **BREAKING** suffix) (#98),historical,phenotype-journeys,,git-history
G-1311,git-history,cd6f8f89a chore(cliff): upgrade to v2 template (⚠️ **BREAKING** suffix) (#98),historical,phenotype-archive-2026-08-10-working,,git-history
G-1312,git-history,cd71fa5 chore(deps): bump ossf/scorecard-action (#70),historical,PhenoVCS,,git-history
G-1313,git-history,cd942678f fix(ci): repair scorecard CodeQL action pin (#539),historical,portage,,git-history
G-1314,git-history,"cda42d42b perf(bench): add criterion benchmarks for similarity, syntax, and config",historical,forgecode,,git-history
G-1315,git-history,cdcf2ff chore: repatriate agileplus staging to AgilePlus canonical owner (#81),historical,Agentora,,git-history
G-1316,git-history,cdda2b0d feat(release): sign + notarize AgilePlus Rust binaries for Apple targets,historical,AgilePlus-recovered-20260822,,git-history
G-1317,git-history,ce4e340e docs(governance): SCORECARD post-#787 Pin 17e02d0 (Wave18 gap remediation lock) (#791),historical,sharecli,,git-history
G-1318,git-history,ce58df7 merge(main): retain public audit workflow fixes,historical,CivicSurvival-public,,git-history
G-1319,git-history,ce60982 ci: add .github/workflows/scorecard.yml,historical,phenoAI,,git-history
G-1320,git-history,cec459ca chore(ci): add OpenSSF Scorecard policy (#107),historical,HeliosLab,,git-history
G-1321,git-history,"cf0b790 scorecard: final consolidation state (2026-08-13, post-merge)",historical,.consolidation-work,,git-history
G-1322,git-history,cf1e47664 AUDIT-N+28: dormant-core signature-gap closure (run_impl + register_end dual-mode bridge),historical,thegent,,git-history
G-1323,git-history,"cf79727 chore(ci): add .coveragerc, audit-ci.json, .prettierrc, ruff.toml, .prettierignore",historical,CivicSurvival-public,,git-history
G-1324,git-history,cf8b1d9 audit: regenerate scorecard after Wave 3 L27 (75->77 B+),historical,pheno-harness,,git-history
G-1325,git-history,cf8b1d94 audit: regenerate scorecard after Wave 3 L27 (75->77 B+),historical,tgt,,git-history
G-1326,git-history,cf9fbd1 feat(WP16): XCFramework build + Swift wrapper for macOS,historical,hwLedger,,git-history
G-1327,git-history,cfb1732 ci: add .github/workflows/scorecard.yml,historical,phenodag,,git-history
G-1328,git-history,cfbdafbd audit: regenerate scorecard with Wave 1 improvements (69->76 B+),historical,SessionLedger,,git-history
G-1329,git-history,"cfe865d81 chore(ci): harden Scorecard workflows (pin deps, least-privilege permissions)",historical,forgecode,,git-history
G-1330,git-history,"cfef2f0 chore(wbs): add CHANGELOG, PR/issue templates, dependabot (#4)",historical,RepoLedger,,git-history
G-1331,git-history,d04237283 WORKLOG: AUDIT-N+8 Typer 0.12+ bare-args help-rendering API drift closure hand-off,historical,thegent,,git-history
G-1332,git-history,d04c4e976 AUDIT-N+37: dormant-core SubAgentEventQueue hardening spec (SOTA pass-21),historical,thegent,,git-history
G-1333,git-history,d04cdca ci: add .github/workflows/scorecard.yml,historical,PhenoMCPServers,,git-history
G-1334,git-history,d091cc2 build(deps): bump ossf/scorecard-action from 2.4.0 to 2.4.4 (#31),historical,ResearchLedger,,git-history
G-1335,git-history,d0a0cb7 ci: add .github/workflows/scorecard.yml,historical,nanovms,,git-history
G-1336,git-history,d0ff20b fix(ci): avoid unavailable ripgrep in public audit,historical,CivicSurvival-public,,git-history
G-1337,git-history,d13f67fa audit: regenerate scorecard after Wave 6+7,historical,SessionLedger,,git-history
G-1338,git-history,d1520204 docs(audits): v0.12 task 20 — dual-write enabled for traces/ingest.py (verification only),historical,tgt,,git-history
G-1339,git-history,d15d4d4 docs: record AgilePlus GitHub hash remediation,historical,.consolidation-work,,git-history
G-1340,git-history,d194ba6d6 ci: update .github/workflows/scorecard.yml,historical,pheno,,git-history
G-1341,git-history,d19c73c feat(scorecard): nanovms scorecard lift batch two (L29/L27/L8/L30) (#90),historical,nanovms,,git-history
G-1342,git-history,d205f66ba WORKLOG: AUDIT-N+16 WL-125 trio closure + AUDIT-N+12 identity restoration (resumption 2026-07-19),historical,thegent,,git-history
G-1343,git-history,d2387c8ab ci: add .github/workflows/scorecard.yml,historical,phenotype-tooling-mergify,,git-history
G-1344,git-history,"d2a76ba chore(governance): add reviewer-mentions, hooks, scripts + i18n + scorecard",historical,pheno-harness,,git-history
G-1345,git-history,"d2a76ba2 chore(governance): add reviewer-mentions, hooks, scripts + i18n + scorecard",historical,tgt,,git-history
G-1346,git-history,"d2d9b3eac refactor(eidolon): decompose audit(1292→868+342+46+64), release_asset(1235→751+444+81), canned(838→422+435)",historical,phenotype-archive-2026-08-10-working,,git-history
G-1347,git-history,d3011d9fd chore(services): commit audit_scorecard + QA docs,historical,Planify2,,git-history
G-1348,git-history,d31127caa fix(audit-n+9): restore canonical observability_impl identity contract,historical,thegent,,git-history
G-1349,git-history,d359433 Merge pull request #23 from KooshaPari/ci/add-cargo-audit-2026-04-27-batch4,historical,phenotype-journeys,,git-history
G-1350,git-history,d365f36 Merge pull request #67 from KooshaPari/codex/scorecard-action-permissions,historical,ResearchLedger,,git-history
G-1351,git-history,d40447d audit: push all 30 pillars to 100/A+ (85->100),historical,pheno-harness,,git-history
G-1352,git-history,d44034eb6 WP-02: async fan-out for anthropic-usage-poll + criterion benches,historical,phenotype-tooling-mergify,,git-history
G-1353,git-history,d4850939 chore: resolve triple merge conflict in dashboard Cargo.toml (keep agileplus-api dep),historical,AgilePlus-recovered-20260822,,git-history
G-1354,git-history,d4850939f chore: resolve triple merge conflict in dashboard Cargo.toml (keep agileplus-api dep),historical,pheno,,git-history
G-1355,git-history,d48cc8b fix(agileplus): guard unavailable worklog command,historical,local-ops-source,,git-history
G-1356,git-history,d4bcf0a docs: WP01 evidence gap closure + public-audit runner portability (#81),historical,CivicSurvival-public,,git-history
G-1357,git-history,d4dcd098 fix(api): compile agileplus-api against current domain ports,historical,AgilePlus-recovered-20260822,,git-history
G-1358,git-history,d4dcd0982 fix(api): compile agileplus-api against current domain ports,historical,pheno,,git-history
G-1359,git-history,d50413c ci(audit-A2): DAG-96 ablation dry-run banner envelope guard workflow,historical,pheno-harness,,git-history
G-1360,git-history,d5088392c ci: add .github/workflows/ci.yml (smart-discover template),historical,Planify2,,git-history
G-1361,git-history,d519beb0d test(governance): preserve integration and scorecard wave (#1183),historical,thegent,,git-history
G-1362,git-history,"d564b551 fix(ci): green the deny, audit, ci-gate fmt, and docs-build lanes (#715)",historical,sharecli,,git-history
G-1363,git-history,d589c01cf1 chore: remove local audit/build artifacts,historical,helios-cli,,git-history
G-1364,git-history,d5fce53f audit: Wave-37 re-score (post #303-#307) (#308),historical,SessionLedger,,git-history
G-1365,git-history,d699e1a feat(WP31): AgilePlus continuous cycle — state machine + validation + retrospective,historical,hwLedger,,git-history
G-1366,git-history,d6dd0e9 fix(p3): remediate top audit findings,historical,phenoAI,,git-history
G-1367,git-history,"d74a22bd2 chore(gitignore): ignore _*.{txt,json,py,md} audit-scratch files",historical,phenotype-archive-2026-08-10-working,,git-history
G-1368,git-history,d74d116f chore(agileplus): untrack + gitignore __pycache__/*.pyc,historical,AgilePlus-recovered-20260822,,git-history
G-1369,git-history,d74d116f8 chore(agileplus): untrack + gitignore __pycache__/*.pyc,historical,phenotype-omlx,,git-history
G-1370,git-history,"d77857d chore(governance): remove duplicated governance blocks, reference thegent templates (#166)",historical,Tokn,,git-history
G-1371,git-history,d79537469 [codex] refresh CI cache and scorecard action pins (#223),historical,forgecode,,git-history
G-1372,git-history,d7f3512 chore(catalog): add zig and mojo framework entries to registry,historical,PhenoMCPServers,,git-history
G-1373,git-history,d7ffad04 Add idempotent AgilePlus dashboard launcher (#852),historical,PhenoObservability,,git-history
G-1374,git-history,d7ffad042 Add idempotent AgilePlus dashboard launcher (#852),historical,pheno,,git-history
G-1375,git-history,"d802e29a merge: audit remediation phase 2 — fuzz targets, memory profiling, demo mode, onboarding, i18n, themes",historical,AgilePlus-recovered-20260822,,git-history
G-1376,git-history,"d802e29aa merge: audit remediation phase 2 — fuzz targets, memory profiling, demo mode, onboarding, i18n, themes",historical,pheno,,git-history
